date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-22,2026-04-22 08:49:00,2026-04-22 08:50:00,QQQ,QQQ260422P00647000,647.0,put,2026-04-22,True,272,4999,554724.0,100800.0,3431,1456,112,0.6863372674534907,0.2912582516503301,0.683648084452809,648.969970703125,648.8109741210938,649.1757202148438,-0.0030355344500619034,8.01706548826672,1,1
2026-04-22,2026-04-22 09:52:00,2026-04-22 09:53:00,SPXW,SPXW260422P07100000,7100.0,put,2026-04-22,True,342,597,369149.0,12200.0,374,154,69,0.626465661641541,0.25795644891122277,0.6333485936573037,7122.52001953125,7120.33984375,7124.22998046875,-0.003161805016973767,7.752009961323657,2,1
2026-04-22,2026-04-22 09:17:00,2026-04-22 09:18:00,SPY,SPY260422P00708000,708.0,put,2026-04-22,True,151,2850,189630.0,40200.0,2591,224,35,0.9091228070175439,0.07859649122807018,0.9103991984390656,710.25,710.1649780273438,710.3400268554688,-0.0031678986272439284,7.737938945527608,3,1
2026-04-22,2026-04-22 08:42:00,2026-04-22 08:43:00,SPXW,SPXW260422C07135000,7135.0,call,2026-04-22,True,56,552,255140.0,74520.0,446,41,65,0.8079710144927537,0.07427536231884058,0.8120639648820256,7110.75,7109.93017578125,7113.41015625,0.0034103294307914075,7.695745389013325,4,2
2026-04-22,2026-04-22 09:15:00,2026-04-22 09:16:00,SPXW,SPXW260422C07150000,7150.0,call,2026-04-22,True,568,1234,427758.0,17500.0,638,422,174,0.5170178282009724,0.3419773095623987,0.522148036974177,7126.41015625,7124.759765625,7127.56005859375,0.0033102001193842665,7.660287156973948,5,3
2026-04-22,2026-04-22 09:16:00,2026-04-22 09:17:00,SPY,SPY260422P00708000,708.0,put,2026-04-22,True,237,3014,200533.0,33456.0,2337,661,16,0.7753815527538155,0.21930988719309888,0.7807692499488862,710.1900024414062,710.0999755859375,710.3599853515625,-0.0030836852587022086,7.657851688997892,6,2
2026-04-22,2026-04-22 09:20:00,2026-04-22 09:21:00,QQQ,QQQ260422C00654000,654.0,call,2026-04-22,True,297,3362,208206.0,40931.0,2697,656,9,0.8022010707911957,0.1951219512195122,0.7957071362016465,651.85498046875,651.60009765625,652.0700073242188,0.003290639169018104,7.627010712064915,7,2
2026-04-22,2026-04-22 09:32:00,2026-04-22 09:33:00,SPXW,SPXW260422P07100000,7100.0,put,2026-04-22,True,271,747,451238.0,18241.0,326,347,74,0.4364123159303882,0.464524765729585,0.4357367952167149,7122.97998046875,7122.509765625,7129.22998046875,-0.0032261750744437346,7.622290900988381,8,4
2026-04-22,2026-04-22 09:52:00,2026-04-22 09:53:00,QQQ,QQQ260422P00650000,650.0,put,2026-04-22,True,222,2565,220429.0,83000.0,1901,645,19,0.741130604288499,0.25146198830409355,0.7348034968175694,652.0899658203125,651.8400268554688,652.260009765625,-0.003205026805899975,7.6165661556983775,9,3
2026-04-22,2026-04-22 08:36:00,2026-04-22 08:37:00,QQQ,QQQ260422P00647000,647.0,put,2026-04-22,True,148,2578,294376.0,50176.0,1480,986,112,0.574088440651668,0.382467028704422,0.5735318096583961,649.010009765625,648.6701049804688,649.1580200195312,-0.0030970396995122908,7.613323774888341,10,4
2026-04-22,2026-04-22 09:33:00,2026-04-22 09:34:00,SPXW,SPXW260422P07100000,7100.0,put,2026-04-22,True,247,686,436818.0,33500.0,244,301,141,0.3556851311953353,0.4387755102040816,0.3633710149307034,7122.22021484375,7120.8798828125,7123.8701171875,-0.003119843837100097,7.567719384101057,11,5
2026-04-22,2026-04-22 08:49:00,2026-04-22 08:50:00,SPY,SPY260422P00706000,706.0,put,2026-04-22,True,232,3201,223489.0,53250.0,2608,560,33,0.8147453920649796,0.17494532958450484,0.8121339305290193,708.6107788085938,708.4949951171875,708.8800048828125,-0.003684362257349969,7.556083348836818,12,3
